no_temp,480,10,0.1,0.9,0.1,0.0,0.1,0.842105263157902,1.0000000000000087
no_temp,480,10,0.1,0.9,0.1,0.0,0.1,0.842105263157902,1.0000000000000087
no_replan,480,10,0.1,0.9,0.1,0.0,0.1,0.8578947368421113,0.893750000000007
no_replan,480,10,0.1,0.9,0.1,0.0,0.1,0.8508771929824618,0.86458333333334
replan_no_observe,480,10,0.1,0.9,0.1,0.0,0.1,0.8877192982456197,0.8666666666666734
replan_no_observe,480,10,0.1,0.9,0.1,0.0,0.1,0.9017543859649181,0.8833333333333403
hack_observe,480,10,0.1,0.9,0.1,0.0,0.1,0.8877192982456197,0.8666666666666734
hack_observe,480,10,0.1,0.9,0.1,0.0,0.1,0.9017543859649181,0.8833333333333403
observe,480,10,0.1,0.9,0.1,0.0,0.1,0.8877192982456197,0.8666666666666734
observe,480,10,0.1,0.9,0.1,0.0,0.1,0.9017543859649181,0.8833333333333403
observe_sampling,480,10,0.1,0.9,0.1,0.0,0.1,0.7070175438596534,0.7562500000000051
observe_sampling,480,10,0.1,0.9,0.1,0.0,0.1,0.7140350877193025,0.7437500000000049
observe_sampling_variance_bias,480,10,0.1,0.9,0.1,0.0,0.1,0.7315789473684254,0.7645833333333386
observe_sampling_variance_bias,480,10,0.1,0.9,0.1,0.0,0.1,0.7438596491228113,0.7583333333333385
observe_sampling_mult_visits,480,10,0.1,0.9,0.1,0.0,0.1,0.5894736842105293,0.6375000000000034
observe_sampling_mult_visits,480,10,0.1,0.9,0.1,0.0,0.1,0.6087719298245643,0.6395833333333368
no_temp,480,10,0.2,0.9,0.1,0.0,0.1,0.842105263157902,1.0000000000000087
no_temp,480,10,0.2,0.9,0.1,0.0,0.1,0.842105263157902,1.0000000000000087
no_replan,480,10,0.2,0.9,0.1,0.0,0.1,0.8298245614035146,0.8812500000000069
no_replan,480,10,0.2,0.9,0.1,0.0,0.1,0.8368421052631638,0.8895833333333404
replan_no_observe,480,10,0.2,0.9,0.1,0.0,0.1,0.7578947368421113,0.9000000000000071
replan_no_observe,480,10,0.2,0.9,0.1,0.0,0.1,0.8087719298245674,0.8979166666666738
hack_observe,480,10,0.2,0.9,0.1,0.0,0.1,0.7578947368421113,0.9000000000000071
hack_observe,480,10,0.2,0.9,0.1,0.0,0.1,0.8087719298245674,0.8979166666666738
observe,480,10,0.2,0.9,0.1,0.0,0.1,0.7578947368421113,0.9000000000000071
observe,480,10,0.2,0.9,0.1,0.0,0.1,0.8087719298245674,0.8979166666666738
observe_sampling,480,10,0.2,0.9,0.1,0.0,0.1,0.6596491228070209,0.6791666666666707
observe_sampling,480,10,0.2,0.9,0.1,0.0,0.1,0.592982456140354,0.6625000000000038
observe_sampling_variance_bias,480,10,0.2,0.9,0.1,0.0,0.1,0.6333333333333371,0.7104166666666711
observe_sampling_variance_bias,480,10,0.2,0.9,0.1,0.0,0.1,0.5666666666666695,0.6312500000000033
observe_sampling_mult_visits,480,10,0.2,0.9,0.1,0.0,0.1,0.7105263157894773,0.697916666666671
observe_sampling_mult_visits,480,10,0.2,0.9,0.1,0.0,0.1,0.7596491228070219,0.7562500000000051
